,Unnamed: 0,samples,nm_class,slices,fold
15342,40,631eedb3-dbd1-4606-90e1-ea91b9a77a5a.csv,Lymph-CLL,10,7
15343,41,66b4a1f3-480f-4050-96ac-920c1c080864.csv,Lymph-CLL,1,7
15344,42,6cfce053-bfd6-4ca0-b74b-b2e4549e4f1f.csv,Lymph-CLL,2,7
15345,43,6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb.csv,Lymph-CLL,3,7
15346,44,767517f2-f94c-44bb-9af6-36b662b166ef.csv,Lymph-CLL,4,7
15347,45,79524d64-8f4a-4889-b345-33198808b9de.csv,Lymph-CLL,5,7
15348,46,7b296706-b535-45a0-9a8e-4a34a8c33bb5.csv,Lymph-CLL,6,7
15349,48,7f7e007e-4b06-4328-b116-6dcdb2ad8181.csv,Lymph-CLL,8,7
15350,49,870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee.csv,Lymph-CLL,9,7
15351,50,873ed251-fa44-465f-99e0-c90a42ea13d9.csv,Lymph-CLL,10,7
15352,51,8c4038b6-c02a-46db-9514-c13b88d9bf48.csv,Lymph-CLL,1,7
15353,52,8cce153d-953d-40c5-976b-60f6a143608c.csv,Lymph-CLL,2,7
15354,53,8fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6.csv,Lymph-CLL,3,7
15355,54,90de4296-0223-4b9f-8abb-6db278bfc932.csv,Lymph-CLL,4,7
15356,55,91397d9c-3120-407f-8847-74b356943469.csv,Lymph-CLL,5,7
15357,56,915cbb43-9e00-433d-818f-531011bea57e.csv,Lymph-CLL,6,7
15358,58,9c730cfb-3fd6-428a-a0a4-c061ca5db06c.csv,Lymph-CLL,8,7
15359,59,9e99b8d9-6f0d-4fe0-9c1e-d286c0714909.csv,Lymph-CLL,9,7
15360,60,a1724132-f95c-4622-8987-fe3183b9dce3.csv,Lymph-CLL,10,7
15361,61,a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3.csv,Lymph-CLL,1,7
15362,62,a83e247a-8f65-4be4-9c6e-a72c4abffae8.csv,Lymph-CLL,2,7
15363,63,a9a240f3-d237-4bb8-b968-e4a3cc7c2633.csv,Lymph-CLL,3,7
15364,64,a9d055c6-6c53-4e85-8270-34883a1342a9.csv,Lymph-CLL,4,7
15365,65,ac23a8d2-ac42-4031-9dd4-9b56baeb246e.csv,Lymph-CLL,5,7
15366,66,ad92f17f-11e6-49bd-9835-6b2f47053485.csv,Lymph-CLL,6,7
15367,68,b7722577-f200-4dec-97f6-4fab3a9ba52d.csv,Lymph-CLL,8,7
15368,69,bcd52bcb-6e35-4220-9775-96dabff926b4.csv,Lymph-CLL,9,7
15369,70,c00d925a-ca4d-4561-a8f2-d4542f218086.csv,Lymph-CLL,10,7
15370,71,c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf.csv,Lymph-CLL,1,7
15371,72,c459dba5-b27c-46f0-b5b8-c62d597a0542.csv,Lymph-CLL,2,7
15372,73,c569b867-dadd-4591-af17-7e9b74699561.csv,Lymph-CLL,3,7
15373,74,c642b9cc-bdb1-4796-9692-8be92398be17.csv,Lymph-CLL,4,7
15374,75,c9f87f0d-4967-4be2-8b92-a20f1980ea22.csv,Lymph-CLL,5,7
15375,76,ca49fdb1-d55a-427c-9819-90980dcd956f.csv,Lymph-CLL,6,7
15376,78,d5423a93-0a72-43cf-a7ae-9011f47553c7.csv,Lymph-CLL,8,7
15377,79,d88296ac-bb0d-47ab-9051-6c358f0af780.csv,Lymph-CLL,9,7
15378,80,dabdd983-a819-410e-bfb8-5c66a66cf5ab.csv,Lymph-CLL,10,7
15379,81,dc505248-ed04-4f77-a7c6-3fefbc5df27b.csv,Lymph-CLL,1,7
15380,82,de99a4de-e916-4572-ac9e-73e341827229.csv,Lymph-CLL,2,7
15381,83,def5526a-774a-4704-bb24-10c4e713649a.csv,Lymph-CLL,3,7
15382,84,e1f0c565-6ed3-4e42-bc3e-c7b0003e837a.csv,Lymph-CLL,4,7
15383,85,ea4a5ca7-86f9-47c7-81be-0c2c669a999f.csv,Lymph-CLL,5,7
15384,86,eba6d269-27f8-4e50-b59a-5d639bdd5cff.csv,Lymph-CLL,6,7
15385,88,ef3b454c-b2cf-4f68-a2ab-733620b6714e.csv,Lymph-CLL,8,7
15386,89,f1fdacf3-2bb5-400c-895d-ec7f472fa0d4.csv,Lymph-CLL,9,7
15387,90,f266899a-1dab-4226-a965-bc1327c64080.csv,Lymph-CLL,10,7
15388,91,f5c8f98a-c34a-49e8-a655-d8f29487b55c.csv,Lymph-CLL,1,7
15389,92,fa9996c3-b874-4424-a5a6-f1c7c0f42b9b.csv,Lymph-CLL,2,7
15390,93,fb74cca4-ac9c-4be0-80e3-e71592f96aae.csv,Lymph-CLL,3,7
15391,94,ffa976f0-aa60-4867-842e-361afa7d68ac.csv,Lymph-CLL,4,7
15392,0,f8e61a02-654c-c226-e040-11ac0d481b60.csv,Myeloid-MPN,5,7
15393,1,f8e61a02-6e5e-c8e2-e040-11ac0d481b70.csv,Myeloid-MPN,6,7
15394,3,f8e61a02-8c9e-aaee-e040-11ac0d481b6a.csv,Myeloid-MPN,8,7
15395,4,f8e61a02-909d-a906-e040-11ac0d481b6e.csv,Myeloid-MPN,9,7
15396,5,f8e61a02-92b1-947e-e040-11ac0d481b68.csv,Myeloid-MPN,10,7
15397,6,f8e61a02-938b-9428-e040-11ac0d481b6c.csv,Myeloid-MPN,1,7
15398,7,f8e61a06-42fa-e42c-e040-11ac0d481b72.csv,Myeloid-MPN,2,7
15399,8,f8efa5ad-3a4d-39d6-e040-11ac0c480132.csv,Myeloid-MPN,3,7
15400,9,f8efc19a-1e4b-e1b0-e040-11ac0c48104e.csv,Myeloid-MPN,4,7
15401,10,f8f0136b-09ec-d079-e040-11ac0c4842e7.csv,Myeloid-MPN,5,7
15402,11,f8f024e5-7096-3047-e040-11ac0d481c0f.csv,Myeloid-MPN,6,7
15403,13,f8f61e36-b934-9410-e040-11ac0c4804cc.csv,Myeloid-MPN,8,7
15404,14,f8f7f274-dd98-3bb0-e040-11ac0c483fcd.csv,Myeloid-MPN,9,7
15405,15,f8f9d9b8-abdd-1afb-e040-11ac0d480523.csv,Myeloid-MPN,10,7
15406,16,f8fae6e5-93b5-7233-e040-11ac0c4830e7.csv,Myeloid-MPN,1,7
15407,17,f8fb791c-08b4-b6e1-e040-11ac0d4868f3.csv,Myeloid-MPN,2,7
15408,18,f9012277-55c4-2486-e040-11ac0c48236f.csv,Myeloid-MPN,3,7
15409,19,f901c7f7-891e-8ec1-e040-11ac0c480829.csv,Myeloid-MPN,4,7
15410,20,f9020478-c741-6776-e040-11ac0d481228.csv,Myeloid-MPN,5,7
15411,21,f9031d03-def1-24b4-e040-11ac0c486570.csv,Myeloid-MPN,6,7
15412,23,f903cfe2-c082-1bf6-e040-11ac0d4809f7.csv,Myeloid-MPN,8,7
15413,24,f9052bfc-94a0-cb29-e040-11ac0c48284a.csv,Myeloid-MPN,9,7
15414,25,f90b298a-0546-6c36-e040-11ac0c487a0b.csv,Myeloid-MPN,10,7
15415,26,f90cab09-6797-eccb-e040-11ac0d486aa3.csv,Myeloid-MPN,1,7
15416,27,f90d51f8-3bc4-2e66-e040-11ac0d484d19.csv,Myeloid-MPN,2,7
15417,28,f90dbdbf-f8cd-e0d8-e040-11ac0c482576.csv,Myeloid-MPN,3,7
15418,29,f90f8204-4d65-04fa-e040-11ac0c4841bb.csv,Myeloid-MPN,4,7
15419,30,f9101872-d864-c508-e040-11ac0c4818b5.csv,Myeloid-MPN,5,7
15420,31,f9116dda-19f4-9e1b-e040-11ac0c4872b8.csv,Myeloid-MPN,6,7
15421,33,f91a9af2-7909-099e-e040-11ac0c484205.csv,Myeloid-MPN,8,7
15422,34,f91ba748-5a05-e738-e040-11ac0c486a08.csv,Myeloid-MPN,9,7
15423,35,f91bde65-233d-2218-e040-11ac0c480a33.csv,Myeloid-MPN,10,7
15424,36,f91d1645-9b68-edbb-e040-11ac0c4854d8.csv,Myeloid-MPN,1,7
15425,37,f91faa2e-ea53-bef4-e040-11ac0d485f5d.csv,Myeloid-MPN,2,7
15426,38,f920200e-f349-3730-e040-11ac0d4825cc.csv,Myeloid-MPN,3,7
15427,39,f920ef57-c942-d2e1-e040-11ac0d481706.csv,Myeloid-MPN,4,7
15428,40,f92268fe-7a92-51e8-e040-11ac0d48733a.csv,Myeloid-MPN,5,7
15429,41,f925f24b-bffd-89ab-e040-11ac0d48682f.csv,Myeloid-MPN,6,7
15430,43,f92a78d1-90ff-70c8-e040-11ac0d485eca.csv,Myeloid-MPN,8,7
15431,44,f92b2c52-ed64-4594-e040-11ac0d48425c.csv,Myeloid-MPN,9,7
15432,45,f92b8fda-350b-17d5-e040-11ac0c480ce8.csv,Myeloid-MPN,10,7
15433,46,f92c8821-daba-3727-e040-11ac0d480224.csv,Myeloid-MPN,1,7
15434,47,f92fde51-6a19-6641-e040-11ac0c484074.csv,Myeloid-MPN,2,7
15435,48,f937fc8b-6fa7-12fd-e040-11ac0d4850f9.csv,Myeloid-MPN,3,7
15436,49,f938b6f4-a457-c624-e040-11ac0c486fad.csv,Myeloid-MPN,4,7
15437,50,f939f757-a415-ad44-e040-11ac0d4868e5.csv,Myeloid-MPN,5,7
15438,51,f93abbbf-5e13-9b85-e040-11ac0d485718.csv,Myeloid-MPN,6,7
15439,53,f93dd46d-4611-e84e-e040-11ac0c483323.csv,Myeloid-MPN,8,7
15440,54,f942b732-7c0b-7ec6-e040-11ac0c483f86.csv,Myeloid-MPN,9,7
15441,0,0009b464-b376-4fbc-8a56-da538269a02f.csv,Ovary-AdenoCA,10,7
15442,1,01df36af-3617-40fc-9892-f54ce433cf71.csv,Ovary-AdenoCA,1,7
15443,2,052665d1-ab75-4f40-be5a-b88154c8beed.csv,Ovary-AdenoCA,2,7
15444,3,0664753b-7566-41e0-8006-7009c6735406.csv,Ovary-AdenoCA,3,7
15445,4,09508a0d-ebe0-4fa1-b7b2-1710814181cd.csv,Ovary-AdenoCA,4,7
15446,5,0ae2193f-0d68-485a-b8c2-7568cbcce33e.csv,Ovary-AdenoCA,5,7
15447,6,0d0793c1-df1b-4db1-ba36-adcb960cc0f5.csv,Ovary-AdenoCA,6,7
15448,8,123c9d1c-72ba-4d82-8e57-d5caa52a40ba.csv,Ovary-AdenoCA,8,7
15449,9,127b0f7d-d24e-48b7-ac25-d3f14a43952d.csv,Ovary-AdenoCA,9,7
15450,10,12874085-a596-41ae-b4cd-817cb1ebb278.csv,Ovary-AdenoCA,10,7
15451,11,1292e13b-d7c6-447b-a227-9a8113215580.csv,Ovary-AdenoCA,1,7
15452,12,129de5b2-d9b0-4762-9ef8-72d98231fb50.csv,Ovary-AdenoCA,2,7
15453,13,14ed7388-41ed-43d4-afb2-04cd6410d5d2.csv,Ovary-AdenoCA,3,7
15454,14,1659bae5-3140-4d05-891c-81b48277b2fc.csv,Ovary-AdenoCA,4,7
15455,15,16df7888-2480-4394-8856-d57a6ef371d2.csv,Ovary-AdenoCA,5,7
15456,16,17ed8831-a261-42d9-8ff3-cf75a6cb2a24.csv,Ovary-AdenoCA,6,7
15457,18,1dc9e7fd-fc62-4b32-9619-4e02a266a385.csv,Ovary-AdenoCA,8,7
15458,19,25f73b03-4ba8-47ba-ad80-6ccb82105c98.csv,Ovary-AdenoCA,9,7
15459,20,2a8d63eb-0174-4213-9214-413f391f512c.csv,Ovary-AdenoCA,10,7
15460,21,2b40a733-7a63-4bb8-a953-95a4ee28f962.csv,Ovary-AdenoCA,1,7
15461,22,2b4feb84-89e4-4c38-8561-5ffab02c8132.csv,Ovary-AdenoCA,2,7
15462,23,2c9dc04b-e9ec-4cf1-ab2c-a18edb30dd37.csv,Ovary-AdenoCA,3,7
15463,24,2f2eaecc-6509-423f-b63a-8c3bea1ba4a4.csv,Ovary-AdenoCA,4,7
15464,25,33ea81f2-db2c-4567-bd7b-4cb9aadfef88.csv,Ovary-AdenoCA,5,7
15465,26,35ceba07-0759-4fbe-b076-af821a528cf0.csv,Ovary-AdenoCA,6,7
15466,28,3a5eaed6-fcfd-437a-b61c-fd3725c64717.csv,Ovary-AdenoCA,8,7
15467,29,3a6bce45-0431-49d8-82df-b1d9a738e5a6.csv,Ovary-AdenoCA,9,7
15468,30,3c2b1509-1eb9-4b79-9569-57810f291499.csv,Ovary-AdenoCA,10,7
15469,31,42465bbd-289b-4e96-98fe-76809c5e1520.csv,Ovary-AdenoCA,1,7
15470,32,42af8f74-fd4b-486d-bc11-db53cc471d62.csv,Ovary-AdenoCA,2,7
15471,33,44eebc04-c027-45ae-beca-c4012b494f29.csv,Ovary-AdenoCA,3,7
15472,34,4679f37a-4f09-449b-a1d8-1f02847996da.csv,Ovary-AdenoCA,4,7
15473,35,46f19b5c-3eba-4b23-a1ab-9748090ca4e5.csv,Ovary-AdenoCA,5,7
15474,36,4e913899-eeb8-4630-ba9d-41a81ced8069.csv,Ovary-AdenoCA,6,7
15475,38,51b25b37-f75c-4380-a0f6-5273e0b7ee33.csv,Ovary-AdenoCA,8,7
15476,39,53bcbb68-addd-47fc-9910-cd1d3f38197d.csv,Ovary-AdenoCA,9,7
15477,40,5533240d-8fed-440d-b781-6092785a77ce.csv,Ovary-AdenoCA,10,7
15478,41,58faf969-bf37-4180-8807-2f44f2cc8eda.csv,Ovary-AdenoCA,1,7
15479,42,5b560f4c-d2a3-43fa-b394-abef78bdefc1.csv,Ovary-AdenoCA,2,7
15480,43,5cc7c966-499e-49e3-b509-4eeb00ee03d4.csv,Ovary-AdenoCA,3,7
15481,44,5d922e48-aa70-454d-9417-c9af686feebc.csv,Ovary-AdenoCA,4,7
15482,45,669f0e01-28f6-4ed8-bdb5-73f84ea28f78.csv,Ovary-AdenoCA,5,7
15483,46,6797443c-eb4a-4654-b957-c0056e5a4206.csv,Ovary-AdenoCA,6,7
15484,48,6c31d730-1734-44ac-92b3-760981528723.csv,Ovary-AdenoCA,8,7
15485,49,6ce42746-88aa-485f-a1c4-1759aad95914.csv,Ovary-AdenoCA,9,7
15486,50,6f981023-4269-4e8e-a4ab-2c92bb27273c.csv,Ovary-AdenoCA,10,7
15487,51,6fffe0cf-bb38-4e77-88ab-a256bd7fbbce.csv,Ovary-AdenoCA,1,7
15488,52,745b8756-0eab-423f-8cde-e0ff1aaa6596.csv,Ovary-AdenoCA,2,7
15489,53,7a921087-8e62-4a93-a757-fd8cdbe1eb8f.csv,Ovary-AdenoCA,3,7
15490,54,7fdd07a4-4a27-40c3-af92-a0074e6391f5.csv,Ovary-AdenoCA,4,7
15491,55,8093649a-74d6-4832-9154-8cc0182fa381.csv,Ovary-AdenoCA,5,7
15492,56,80f02aec-c07a-4bcb-b547-e60f8c33a7b1.csv,Ovary-AdenoCA,6,7
15493,58,8658f4f5-9a50-4195-8ea3-227951977647.csv,Ovary-AdenoCA,8,7
15494,59,86f23897-dba0-4e89-8381-d174eaa6fcc1.csv,Ovary-AdenoCA,9,7
15495,60,8888e808-594b-4c76-b2e4-62aa56736f7c.csv,Ovary-AdenoCA,10,7
15496,61,89dad92e-5b3f-479a-a6da-a94ee7df7f8a.csv,Ovary-AdenoCA,1,7
15497,62,8a69f3ca-4e17-4daa-8722-a36316e345ba.csv,Ovary-AdenoCA,2,7
15498,63,8b28f6d2-4b7d-493b-826e-b119a4fb0cb4.csv,Ovary-AdenoCA,3,7
15499,64,9020b6a5-8325-4b0d-84d9-04371c857910.csv,Ovary-AdenoCA,4,7
15500,65,941fcb56-e059-403d-aab1-0692a3ecc45e.csv,Ovary-AdenoCA,5,7
15501,66,95fc38ac-2b36-4c46-abbf-8d2d52ff9626.csv,Ovary-AdenoCA,6,7
15502,68,9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556.csv,Ovary-AdenoCA,8,7
15503,69,9e6806c4-d331-4025-abee-2f576e3bf182.csv,Ovary-AdenoCA,9,7
15504,70,a0bbb3b1-e774-4c75-9301-ba43fb803f20.csv,Ovary-AdenoCA,10,7
15505,71,a1fc7064-abf5-477d-983e-576a784e1d40.csv,Ovary-AdenoCA,1,7
15506,72,a3135834-3af0-4e98-bc6f-ad8ddf33db80.csv,Ovary-AdenoCA,2,7
15507,73,a330a96e-9897-4605-b5f1-5b5ef45cd365.csv,Ovary-AdenoCA,3,7
15508,74,acd510de-b732-4a1a-8b72-6d22e763540b.csv,Ovary-AdenoCA,4,7
15509,75,ae82fead-2671-4335-a342-67bb69935ad9.csv,Ovary-AdenoCA,5,7
15510,76,b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be.csv,Ovary-AdenoCA,6,7
15511,78,b97941dd-9844-4db2-9e25-42c725f47d70.csv,Ovary-AdenoCA,8,7
15512,79,bbb2cf2f-8f32-43d4-846c-d1020e6329ec.csv,Ovary-AdenoCA,9,7
15513,80,bbe59385-5f83-43f6-a485-517c860bef6f.csv,Ovary-AdenoCA,10,7
15514,81,bc9b66f5-fcb8-4545-ab2d-438bb810edc0.csv,Ovary-AdenoCA,1,7
15515,82,bff518fb-6da7-4dfc-ae4c-bd3f641028e2.csv,Ovary-AdenoCA,2,7
15516,83,c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1.csv,Ovary-AdenoCA,3,7
15517,84,c691d6b3-8e70-4951-8551-2ee4e4d0d10b.csv,Ovary-AdenoCA,4,7
15518,85,c767254e-b289-4904-a80f-050cf01ff8ba.csv,Ovary-AdenoCA,5,7
15519,86,c9959f68-c385-4c1f-9188-8203844d288e.csv,Ovary-AdenoCA,6,7
15520,88,cf6c7066-6611-43ec-aef1-295a976cce5b.csv,Ovary-AdenoCA,8,7
15521,89,d2e4dc23-992d-4e44-add4-2972718083cb.csv,Ovary-AdenoCA,9,7
15522,90,d392ded3-afc8-4c79-b278-40245f18f2f8.csv,Ovary-AdenoCA,10,7
15523,91,d4bf6034-aeae-48a6-907b-10e2cc904015.csv,Ovary-AdenoCA,1,7
15524,92,d67cad13-e849-48b0-926c-10b6046ba0b9.csv,Ovary-AdenoCA,2,7
15525,93,d8c2b4b2-e12b-43d2-bafc-87b29f027797.csv,Ovary-AdenoCA,3,7
15526,94,d9e66fc5-9018-4568-b388-c5eb756f7823.csv,Ovary-AdenoCA,4,7
15527,95,da43386c-47f8-4e03-b6ca-8b94e13792e7.csv,Ovary-AdenoCA,5,7
15528,96,dbbd54db-4470-4df6-b5be-3e175c7133b0.csv,Ovary-AdenoCA,6,7
15529,98,e45f3391-2e74-4767-817a-280cebac7c57.csv,Ovary-AdenoCA,8,7
15530,99,e4aaca83-3ae9-47f6-a975-c144767ad705.csv,Ovary-AdenoCA,9,7
15531,100,e6f7344b-951f-4f3f-b140-7bf53164c462.csv,Ovary-AdenoCA,10,7
15532,101,e84debc4-b47d-48ed-a0d0-2859f0ebf987.csv,Ovary-AdenoCA,1,7
15533,102,e9d98643-01ee-40c3-a617-e004559625cd.csv,Ovary-AdenoCA,2,7
15534,103,efbec43c-0c16-4006-abe8-c3ec2ec42c05.csv,Ovary-AdenoCA,3,7
15535,104,efec3225-de07-4559-9a90-95223495cc61.csv,Ovary-AdenoCA,4,7
15536,105,f1504811-8363-41e6-b43c-62452b1262d3.csv,Ovary-AdenoCA,5,7
15537,106,f26b1f44-12de-43ba-85bb-bc61741a5a88.csv,Ovary-AdenoCA,6,7
15538,108,f6c811ff-f22e-490b-9b23-b527d20e6e6d.csv,Ovary-AdenoCA,8,7
15539,109,f858d813-f3c5-4ad9-8c20-9f231d6624d8.csv,Ovary-AdenoCA,9,7
15540,110,f988e698-9b34-45ce-ba4c-74e06e9cae4a.csv,Ovary-AdenoCA,10,7
15541,111,fea5827b-251d-474b-8713-fc76db995fe7.csv,Ovary-AdenoCA,1,7
15542,112,ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39.csv,Ovary-AdenoCA,2,7
15543,0,01b0848c-ae36-4ade-a3da-d297b003c99f.csv,Panc-AdenoCA,3,7
15544,1,02c97e2b-914e-4afc-bf50-78f0cfbfa67b.csv,Panc-AdenoCA,4,7
15545,2,02e5c36f-5bec-45e2-a048-875653b85ca1.csv,Panc-AdenoCA,5,7
15546,3,03c3c692-8a86-4843-85ae-e045f0fa6f88.csv,Panc-AdenoCA,6,7
15547,5,05070acd-3ec1-44bb-9c32-26d3a483a72a.csv,Panc-AdenoCA,8,7
15548,6,0554ffe5-31f7-43f5-8372-2b73c9cf3527.csv,Panc-AdenoCA,9,7
15549,7,079bcb09-a075-4313-9a3e-dd67734a8c5d.csv,Panc-AdenoCA,10,7
15550,8,0972bfcf-c6c6-48cc-b820-cdfa6279a4f3.csv,Panc-AdenoCA,1,7
15551,9,09cb8bc5-13ac-44ac-9b7d-6de143373570.csv,Panc-AdenoCA,2,7
15552,10,09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523.csv,Panc-AdenoCA,3,7
15553,11,0b29c893-03bf-4131-b192-c14a2788d411.csv,Panc-AdenoCA,4,7
15554,12,0cf9bbc2-cbd5-4b64-8d90-cfa416307b39.csv,Panc-AdenoCA,5,7
15555,13,0efee3f3-313b-44eb-b3b0-af975a1ded82.csv,Panc-AdenoCA,6,7
15556,15,0fc63b79-7fff-441d-88fc-922d53c787ab.csv,Panc-AdenoCA,8,7
15557,16,1168944c-5451-4a18-8758-88bf5723bdd9.csv,Panc-AdenoCA,9,7
15558,17,129459c1-38be-45da-bb87-18848c97c544.csv,Panc-AdenoCA,10,7
15559,18,12f038e1-00af-4c64-a2e0-9e63323492ef.csv,Panc-AdenoCA,1,7
15560,19,1327bbd4-a466-4e26-905f-cf91315f1cc8.csv,Panc-AdenoCA,2,7
15561,20,1447c8cb-25d4-4092-8919-4df08f898d2d.csv,Panc-AdenoCA,3,7
15562,21,170ad241-9e24-469b-b7ca-3fd783a89b21.csv,Panc-AdenoCA,4,7
15563,22,1776f326-b12f-4355-8107-80fa6fcd2159.csv,Panc-AdenoCA,5,7
15564,23,183b04f5-107f-496c-8e9a-8263dd00cffa.csv,Panc-AdenoCA,6,7
15565,25,1a841850-fca0-48ab-8c78-db0bd5a64435.csv,Panc-AdenoCA,8,7
15566,26,1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6.csv,Panc-AdenoCA,9,7
15567,27,1b0fe1d5-b286-4f49-ae92-94d9c6db9657.csv,Panc-AdenoCA,10,7
15568,28,1c28e44a-6e6c-44ed-b58a-e3262c0e6759.csv,Panc-AdenoCA,1,7
15569,29,1c9fbe26-1447-4335-aaab-06d6bb3e2741.csv,Panc-AdenoCA,2,7
15570,30,1e181878-c640-4e91-a620-3fc4b08a4de1.csv,Panc-AdenoCA,3,7
15571,31,1f81a1b0-8089-44ef-87b5-b3359a407ad2.csv,Panc-AdenoCA,4,7
15572,32,20d1b88b-3ff6-4201-a748-6a993500c652.csv,Panc-AdenoCA,5,7
15573,33,2102558b-87b0-447b-bb9a-e4ae9df8b75e.csv,Panc-AdenoCA,6,7
15574,35,228fb827-c05e-494c-8a21-e1d925e100cb.csv,Panc-AdenoCA,8,7
15575,36,230f53ef-be3f-495e-9b95-b0f670bd6908.csv,Panc-AdenoCA,9,7
15576,37,241abdfd-e6de-4830-a233-4bbc5f622725.csv,Panc-AdenoCA,10,7
15577,38,2564a262-03e8-467b-9ea2-f3ab38d75ae1.csv,Panc-AdenoCA,1,7
15578,39,25c32aca-6738-43ef-a103-243f2f9a3b43.csv,Panc-AdenoCA,2,7
15579,40,25cf7449-8c5b-403e-aa75-e2af158598e8.csv,Panc-AdenoCA,3,7
15580,41,28f41a20-b6d6-4ecc-888f-72f779ad9af7.csv,Panc-AdenoCA,4,7
15581,42,29a00d78-b9bb-4c6b-b142-d5b8bfa63455.csv,Panc-AdenoCA,5,7
15582,43,2b3837b3-ee29-4a08-848e-1206404da986.csv,Panc-AdenoCA,6,7
15583,45,2bd9ccca-3fae-4b66-a762-6f30d6276222.csv,Panc-AdenoCA,8,7
15584,46,2bf5b018-9f19-4fbd-9e1f-7d958aabe5d1.csv,Panc-AdenoCA,9,7
15585,47,2c48eefe-2a08-47bf-8e4d-cbaab6777150.csv,Panc-AdenoCA,10,7
15586,48,2e43e0ca-54ea-482e-acf2-0048d9187a5c.csv,Panc-AdenoCA,1,7
15587,49,2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af.csv,Panc-AdenoCA,2,7
15588,50,31c75873-abb4-4d88-9e2f-07497a6c892d.csv,Panc-AdenoCA,3,7
15589,51,32fa6457-c8bd-4d26-8106-925baf13df68.csv,Panc-AdenoCA,4,7
15590,52,33061bf5-9b99-4735-a810-f2d5eeef6873.csv,Panc-AdenoCA,5,7
15591,53,33070975-0f35-4518-9ffb-4c6170c32534.csv,Panc-AdenoCA,6,7
15592,55,368e592d-260c-4f58-81c4-a9f1e6177a4b.csv,Panc-AdenoCA,8,7
15593,56,3933c60d-73d6-4f74-ae02-fd545fc1f092.csv,Panc-AdenoCA,9,7
15594,57,39c6c3b3-4683-4d11-984c-ed589188da65.csv,Panc-AdenoCA,10,7
15595,58,39d38c06-3779-4ca4-b103-1d096f93dae8.csv,Panc-AdenoCA,1,7
15596,59,3b526846-72d6-4e10-b7cd-8cdb45a92a1c.csv,Panc-AdenoCA,2,7
15597,60,3bfbc33d-804b-4bb3-97ac-97563d77b13d.csv,Panc-AdenoCA,3,7
15598,61,3c86ba21-7b11-4ec7-9d20-a2325197c676.csv,Panc-AdenoCA,4,7
15599,62,3e4d0e50-8cf4-4eb0-a00a-ccf0484ecc2f.csv,Panc-AdenoCA,5,7
15600,63,3ed783cf-2248-44a1-a2a2-d6b6519b91ef.csv,Panc-AdenoCA,6,7
15601,65,3fba4880-cb7b-4ac5-ab5f-728614faa1ea.csv,Panc-AdenoCA,8,7
15602,66,40378b7a-a65d-4510-aaba-a34c4058fac7.csv,Panc-AdenoCA,9,7
15603,67,42f00950-09c9-461a-8423-d5b04a96af10.csv,Panc-AdenoCA,10,7
15604,68,441d2f21-b448-4fc8-8c54-9b85aca56237.csv,Panc-AdenoCA,1,7
15605,69,4652ae03-b096-42d0-bdfa-3f6281d4f023.csv,Panc-AdenoCA,2,7
15606,70,46e166fe-3b20-49ad-98db-42c854c61c93.csv,Panc-AdenoCA,3,7
15607,71,4a4e0397-8702-46ef-aaa8-3980f03a40bf.csv,Panc-AdenoCA,4,7
15608,72,4a88981e-e409-440f-9bf0-71ca1bab8b4e.csv,Panc-AdenoCA,5,7
15609,73,4aa7eabc-0419-4897-b7af-5dcccfd6ac2f.csv,Panc-AdenoCA,6,7
15610,75,4c4aa1b1-fda3-4c5b-b588-68aa727500ad.csv,Panc-AdenoCA,8,7
15611,76,4cbe411b-b05e-46bd-bea8-126289a0866c.csv,Panc-AdenoCA,9,7
15612,77,4db9e471-0068-4ec6-9bcb-33ef5fdec33e.csv,Panc-AdenoCA,10,7
15613,78,51458c86-0fdd-470e-b059-1ffbffc92a7f.csv,Panc-AdenoCA,1,7
15614,79,5187e77d-f412-4303-8049-11d1aa1a0235.csv,Panc-AdenoCA,2,7
15615,80,5255d645-d3d2-422e-8449-046cd21f4935.csv,Panc-AdenoCA,3,7
15616,81,52f43b72-15ea-40a0-a3b4-4bf22bc0bf25.csv,Panc-AdenoCA,4,7
15617,82,53534b3c-cd15-4d68-a9b1-6902bb234c45.csv,Panc-AdenoCA,5,7
15618,83,536dedba-46c4-4a21-b112-13c030b13069.csv,Panc-AdenoCA,6,7
15619,85,54195db3-94a9-4538-8bb8-9953d936acd4.csv,Panc-AdenoCA,8,7
15620,86,541f91bd-7e9d-4348-9e78-45b948d8967e.csv,Panc-AdenoCA,9,7
15621,87,5650dc4e-8bce-4716-9199-cd5750d7a888.csv,Panc-AdenoCA,10,7
15622,88,569ff1b4-de87-4309-8484-80549aaf9485.csv,Panc-AdenoCA,1,7
